Bacillinum,Respiratory,"132,423,432,785,853,854,921,1027,1042,1932,",CAFL
Bacillinum,,"132,854,921,1042,1932,",VEGA
Bacillus Anthracis 1,,"622,623,624,627,628,629,632,633,634,637,638,639,642,643,644,",XTRA
Bacillus Anthracis 2,,"129,224,273,400,414,420,500,633,768,900,930,1365,1370,4000,16655,",XTRA
Bacillus Anthracis 2nd range,,"11350,",XTRA
Bacillus Anthracis 3,,"900.27,902.26,905.49,11350,11375,11415.62,",XTRA
Bacillus Anthracis 4,,"890.86,912.17,918.37,11231.25,11500,11578.12,",XTRA
Bacillus Anthracis 5,,"902.26,912.17,961.75,979.11,18122.49,18321.63,19317.38,19665.88,",XTRA
Bacillus Anthracis Spores,,"959.14,961.75,970.30,12092.19,12125,12232.8,",XTRA
Bacillus Anthracis,,"975.38,979.11,986.53,12296.87,12343.75,12437.5,",XTRA
Bacillus Botulinus 6,,"172,518,533,639,660,683,690,691,727.5,802,831,1372,1550,1552,10000,",XTRA
Bacillus Cereus 1,,"928.28,18645.25,",XTRA
Bacillus Cereus 2,,"926.19,928.28,931.6,11676.55,11703.12,11745.3,",XTRA
Bacillus Coli Rod Form,Intestines,"318,417,683,800,8020,",CAFL
Bacillus Coli Virus,Intestines,"770,",CAFL
Bacillus Infections,Colon,"787,880,802,727,1552,800,",CAFL
Bacillus Infections,,"50,370,830,2500,3000,73300,355080,359000,363000,393000,",XTRA
Bacillus Licheniformis,,"2655,21554,",XTRA
Bacillus Subtilis Niger 1,,"921.72,954.32,959.51,11620.3,12031.25,12096.87,",XTRA
Bacillus Subtilis Niger 2,,"921.72,941.92,959.51,11620.3,11875,12096.87,",XTRA
Bacillus Subtilis Niger 3,,"921.72,929.52,959.51,11620.3,11718.75,12096.87,",XTRA
Bacillus Subtilis Niger 4,,"929.52,941.92,954.32,18670.15,18919.09,19168.02,",XTRA
Bacillus Subtilis,,"432,722,822,1246,",CAFL
Bacillus Thuringiensis,,"520,2551,902,1405,",CAFL
Bacillus X BX Cancer Carcinoma,,"12531.25,",XTRA
Bacillus X Cancer Carcinoma,,"17.6,2128,11503.9,12531.25,16634.43,21275,",XTRA
Bacillus X,,"12375,12531.25,21275,",XTRA
Bacillus Y BY Cancer Sarcoma,,"11162.11,",XTRA
Bacillus Y Cancer Sarcoma,,"2008,11162.11,20080,",XTRA
Back Harm,,"727,787,880,5000,10000,",XTRA
Back Pain Generalized,,"328,",XTRA
Back Pain Lower,,"0.5,",XTRA
Back Pain Reduce,,"326,",XTRA
Back Pain,,"140,400,7500,55000,96500,376290,425090,571000,833000,932000,",KHZ
Backache 1,Back,"10000,1550,880,802,787,760,727,41.2,",CAFL
Backache 2,Back,"9.3,9.4,9.6,7.6,7.7,3,0.5,432,465,727,728,776,784,787,",CAFL
Backache and Spasms 1,Back,"120,212,240,424,465,528,760,727,787,880,1550,2112,5000,10000,",CAFL
Backache Chronic Lower 1,Back,"728,",CAFL
Bacteremia,,"350,870,2500,11090,40000,90000,275160,425710,564280,640000,",KHZ
Bacteria General,,"20,465,660,664,690,727.5,784,787,800,802,832,866,880,1550,",XTRA
Bacteria Lactis Nosode,Back,"512,526,798,951,5412,",CAFL
Bacterial Capsules 1,,"886.39,886.39,892.35,898.29,11175,11250,11325,",XTRA
Bacterial Capsules 2,,"892.35,1034.88,17923.34,20786.09,",XTRA
Bacterial Infections andMycoses,,"50,370,830,2500,3000,73300,95750,175000,269710,355080,",KHZ
Bacterial Infections Gram Positive,,"150,920,2750,13220,163000,275290,307250,435370,587500,795520,",XTRA
Bacterial Infections,,"20,465,866,664,690,727,787,832,800,880,1550,784,",CAFL
Bacterium Coli 1,,"358,539,642,",XTRA
Bacterium Coli 2,,"282,333,413,957,1320,1722,",XTRA
Bacterium Coli,,"642,",BIO
Bacterium Coli,Intestines,"642,358,539,",CAFL
Bacterium Lactis Nosode,,"512,526,798,951,5412,",BIO
Bacteroides Fragilis 1,,"803.86,805.59,20268.75,20312.5,",XTRA
Bacteroides Fragilis 2,,"633,",XTRA
Bacteroides Fragilis 3,,"805.59,808.07,16180.79,16230.57,",XTRA
Bacteroides Fragilis 4,,"807.33,808.07,20356.25,20375,",XTRA
Bacteroides Fragilis,Respiratory,"633,634,635,636,637,",CAFL
Bad Breath,Mouth,"20,727,787,802,880,1550,",CAFL
Bad Complexion,Skin,"5000,",XTRA
Baker's Yeast Allergy,,"775,843,",CAFL
Baker's Yeast,,"775,",VEGA
Balance,,"90,",XTRA
Balance,,"360,",XTRA
Balancing of Body,,"33,1130,1131,",XTRA
Balanitis,,"30,250,930,13610,7500,95000,310250,451170,519680,688290,",KHZ
Balantidium Coli Cysts 1,,"1137.25,1140.23,1147.41,14337.5,14375,14465.62,",XTRA
Balantidium Coli Cysts 2,,"1140.23,11451.02,",XTRA
Banal,,"1778,",VEGA
Bannayan-Zonana Syndrome,,"240,700,7500,12330,37500,72500,124370,325160,496010,888600,",KHZ
Banti's Syndrome,,"1778,",BIO
Barium 135ba 1,,"211.46,227.96,19402.34,",XTRA
Barium 137ba 2,,"236.56,255.02,21705.08,",XTRA
Barley Smut 1,,"377,",BIO
Barley Smut 2,,"377,224,1447,",CAFL
Barley Smut 3,,"377,",VEGA
Barotrauma,,"180,230,850,5810,20000,62500,150000,350000,510250,653690,",KHZ
Barrett's Esophagus,,"50,460,800,7500,37500,85750,150000,229320,522530,655200,",KHZ
Barth Syndrome,,"50,180,17500,45000,70000,125750,377910,475160,527000,753230,",KHZ
Bartonella Henslae,Lymph,"364,379,645,654,786,840,842,844,846,848,850,857,967,6878,634,696,716,1518,",PROV
Bartonella Infections,,"70,120,1630,20000,40000,134250,357770,510250,752630,923700,",KHZ
Bartonella Lyme,,"832,39936,",CUST
Bartonella Quintana,,"356,357,547,",XTRA
Basal Cell Nevus Syndrome,,"100,570,800,7500,15000,52500,95110,655200,750000,923700,",KHZ
Basidiomycetes,Skin,"751,",CAFL
BCG Vaccine,,"277,768,832,725,",CAFL
BCG Vaccine,,"477.7,277,",VEGA
Beals Syndrome,,"70,290,38220,49000,53890,67950,115070,502260,632830,726770,",XTRA
Beauty,Skin,"221.23,",XTRA
Beckwith-Wiedemann Syndrome,,"110,550,47500,92500,375750,475160,527000,667000,752700,987230,",KHZ
Bed Wetting,,"7.83,20,112,120,465,727,787,802,880,1550,",CAFL
Bed Wetting,,"465,660,690,727.5,787,802,880,1550,2050,2128,2250,10000,",XTRA
Bedsores 1,,"1.1,1.19,20,73,250,465,660,690,727.5,784,787,802,880,1550,",XTRA
Bedsores 3,,"20,465,727,787,802,880,1550,",XTRA
Bedsores,,"880,1550,802,787,727,465,20,1.2,73,",CAFL
Bedsores,,"180,620,930,12760,47230,187500,271500,571340,622530,864000,",XTRA
Behcet Syndrome,,"110,550,850,16200,47500,376290,476500,527000,667000,742000,",KHZ
Bell's Palsy1,,"2.39,3,3.89,7.83,20,27.57,33,35,40,47.5,57.5,72,90.97,110,125,194,222,304,393.5,464,565.5,600,625,650,727,776,787,833,880,932.5,1250,",XTRA
Bell's Palsy,,"120,17850,27500,47500,150000,225000,452590,683000,712000,993410,",KHZ
Berger's Disease,,"150,240,680,830,32500,197500,332500,555370,696500,875520,",XTRA
Beriberi,,"120,220,5810,5500,40000,67500,150000,269710,749000,987230,",KHZ
Bermuda Smut,,"971,",BIO
Bermuda Smut,,"422,767,847,971,644,780,",CAFL
Berylliosis,,"140,260,5620,42500,65110,90000,517500,688290,712230,997870,",KHZ
Beryllium be,,"299.14,322.49,13723.62,",XTRA
Beryllium,,"16350,",XTRA
Besnoitia 1,,"874.5,887.38,895.82,11025,11187.5,11293.75,",XTRA
Besnoitia 2,,"887.38,17823.77,",XTRA
Beta Streptococcus 1,,"943.4,954.32,960.26,11893.75,12031.25,12106.25,",XTRA
Beta Streptococcus 2,,"954.32,19168.02,",XTRA
Beth Sutton's Bar Fungus,,"854,",VEGA
Bile Duct Spasms and Pain,,"2,2.2,2.5,2.7,3.2,3.5,",XTRA
Bilharzia,,"329,9889,1035.49,1087.17,1089.25,1238.74,1257.39,1261.5,1272.83,1350.21,1431.24,1564.68,1734.89,1799.56,1910.33,11031.25,",XTRA
Biliary Atresia,,"160,2500,10530,45160,62500,293810,425000,571000,833000,932000,",KHZ
Biliary Cirrhosis,,"381,514,677,2271,",BIO
Biliary Cirrhosis,,"170,381,514,677,715,774,776,1250,2271,",XTRA
Biliary Headache,Gallbladder,"8.5,3.5,",CAFL
Biliary Tract Diseases,,"170,490,2500,32500,72500,312330,400000,560000,709830,985900,",KHZ
Biliousness 1,,"21.33,465,660,690,727.5,787,802,832,880,1550,10000,",XTRA
Biliousness 2,,"465,727,787,802,832,880,1550,5000,10000,",XTRA
Biliousness,Gallbladder,"1550,802,10000,880,832,787,727,465,",CAFL
Bilirubin 1,,"717,726,731,863,",BIO
Bilirubin Liver,,"717,726,731,863,9305,649,734,",CAFL
Bilirubin 2,,"717,726,731,863,",VEGA
Bilirubinemia 1/2,,"1.19,10,20,72,95,125,146,250,444,600,625,649,650,717,726,731,734,802,863,880,1500,1550,1600,1865,9305,",XTRA
Biotinidase Deficiency,,"190,350,13520,90000,355080,475160,527000,667000,789000,986220,",KHZ
Bipolar Disorder,,"160,800,7500,30000,67500,125000,352930,563190,642910,930120,",KHZ
Bipolar Disorder,,"263.1,304,802,6000,",XTRA
Bird Diseases,,"170,830,25750,87500,225110,450000,519680,687620,712810,992000,",KHZ
Bird Flu Virus,,"728,800,880,7760,8000,8250,",XTRA
Bird Tuberculosis,,"529.29,590,",XTRA
Birt-Hogg-Dube Syndrome,,"180,230,970,7500,32500,175000,453720,515110,684810,712420,",KHZ
Bismuth bi,,"342.06,368.75,15692.37,",XTRA
Bites and Stings,,"30,550,780,7250,50000,85160,97500,210500,752630,925710,",KHZ
Bites Insects,,"727,787,880,5000,",XTRA
Biting of Insects,,"727,880,",CAFL
Black Death,,"20,210,216,333,500,523,660,690,727.5,768,786,787,880,",XTRA
Black Vomit,,"0.67,20,60,72,95,142,178,232,432,660,690,727.5,733,734,779,880,1187,10000,",XTRA
Black Widow Spider,,"376,728,",CAFL
Black Widow Spider,,"376,660,690,727.5,",XTRA
Blackheads,,"778,",XTRA
Blackwater Fever,,"40,240,570,1000,12050,177710,234000,591000,683160,849340,",XTRA
Bladder and Prostate Complaints,Bladder,"9.39,20,465,727,787,802,880,1550,",CAFL
Bladder and Prostate Complaints,,"9.39,20,465,727,787,802,880,1550,2050,",XTRA
Bladder Diseases,,"40,550,780,970,5090,7250,50000,97500,229320,532410,",XTRA
Bladder Exstrophy,,"20,900,2250,5000,132410,322530,412330,561930,714820,978050,",KHZ
Bladder TBC,Bladder,"642,771,360,726,724,",CAFL
Bladder TBC,,"771,",VEGA
Bladder 1,Bladder,"727,787,800,880,",CAFL
Bladder 2,,"2.57,",XTRA
Bladder 3,,"352,727,787,800,880,",XTRA
Blastocystis Hominis Infections,,"40,460,750,2750,7500,47500,96500,357300,834000,937410,",XTRA
Blastocystis Hominis,Intestines,"365,595,844,848,1201,1243,5777,11425,11841,11967,13145,13469,21776,",CAFL
Blastocystis Hominis 1,,"848,365,844,595,",VEGA
Blastocystis Hominis 2,,"210,365,595,844,848,1201,1243,5777,11425,11841,11967,13145,13469,21776,",XTRA
Blepharisma,,"31320,",CAFL
Blepharisma,,"1007.61,3120,20233.43,",XTRA
Blepharitis,,"100,830,5000,45110,93500,475160,527000,667000,752700,987230,",KHZ
Blepharoptosis,,"70,250,22500,42500,125000,377910,524370,650000,759830,926700,",KHZ
Blepharospasm,,"120,230,730,830,5620,7250,32500,42500,90000,175110,",KHZ
Blister,,"465,660,690,727.5,787,880,10000,",XTRA
Blood Capillaries Healing,,"15.2,",XTRA
Blood Circulation Sluggish,,"9.39,9.4,16,17,40,",XTRA
Blood Circulation Stimulate Normal,,"337,",XTRA
Blood Cleanser Cancer,,"727,787,880,2008,2127,5000,10000,",XTRA
Blood Cleanser,Blood,"727,787,880,2008,2127,5000,",PROV
Blood Clots,,"685,",XTRA
Blood Clots,,"6,28,59,685,",XTRA
Blood Coagulation Disorders,,"70,520,30000,47500,150000,225160,476500,527000,663710,742000,",KHZ
Blood Conduction,,"3481,",XTRA
Blood Diseases,Blood,"880,787,727,5000,",CAFL
Blood Flow Increase,,"17,",XTRA
Blood Flukes,,"329,419,635,847,867,5516,7391,9889,",XTRA
Blood Hemoglobin Production,,"2452,",XTRA
Blood Hypertension,,"6,9.18,9.19,20,65,72,95,304,660,690,727.5,787,880,10000,",XTRA
Blood Hypotention,,"20,471.5,660,690,727.5,787,880,",XTRA
Blood Plasma Cleaner,Blood,"800,",CAFL
Blood Platelet Disorders,,"10,520,11090,55750,60000,125000,275160,571000,834000,932000,",KHZ
Blood Pressure Balance 1,,"10.5,",XTRA
Blood Pressure Balance 2,,"15,",XTRA
Blood Pressure High Renin Induced,,"6,9.18,",XTRA
Blood Pressure High Spastic,,"95,",XTRA
Blood Pressure High,Blood,"6,7.83,9.19,20,304,727,728,787,10000,",CAFL
Blood Pressure High,,"6,7.83,9.18,15,20,95,304,324,528,727,787,880,2112,3176,10000,",XTRA
Blood Pressure Low,Blood,"20,727,787,880,",CAFL
Blood Pressure Normalize,,"15,",XTRA
Blood Pressure Reduce,,"4,",XTRA
Blood Purification,Blood,"66.5,",XTRA
Blood Purify 1,Blood,"3.92,",CAFL
Blood Red Cell Production,Blood,"1524,",XTRA
Blood White Cell Production,Blood,"1434,",XTRA
Blood,Blood,"4.6,10.5,",XTRA
Bloom Syndrome,,"70,490,32500,125750,275000,425000,571000,721000,835750,937410,",KHZ
Blue Cohosh,,"364,",BIO
Blue Rubber Bleb Nevus Syndrome,,"80,240,4220,12710,92500,325160,400000,560000,642060,987230,",KHZ
Blue-green Algae,,"256000,",HC
Boils 1,,"6.79,48,60,100,333,465,523,590,660,690,727.5,768,786,787,802,880,1550,",XTRA
Boils Carbuncles,,"20,465,660,727,787,880,1550,5000,",XTRA
Boils Furunculosis,,"20,116,200,465,660,727,728,770,784,787,802,880,1000,1550,",XTRA
Boils Open,,"20,",XTRA
Boils Pus,,"5000,",XTRA
Boils,,"20,465,660,727,770,787,802,880,1550,",CAFL
Bone Conduction,,"4902,",XTRA
Bone Disease Periodontal Disease,Oral Cavity,"47.5,600,625,650,727,776,787,880,1600,1800,",CAFL
Bone Diseases,,"230,600,12000,55000,96500,375110,512330,655200,750000,927100,",KHZ
Bone Fractures,,"3,220,230,380,660,690,727.5,787,802,880,1550,2720,10000,",XTRA
Bone Growth,,"25,50,",XTRA
Bone Neoplasms,,"570,830,2850,32500,97500,322530,436420,566410,835960,978850,",KHZ
Bone Regeneration 1,,"7,424,465,660,690,727.5,784,787,880,1552,1560,1577,2720,10000,",XTRA
Bone Regeneration,Bone,"2720,10000,",CAFL
Bone Spur 1,Bone,"1.19,3.39,250,",XTRA
Bone Spur 2,Bone,"4931,",XTRA
Bone Spurs,Bone,"1.2,250,",CAFL
Bone Stimulate Healing,,"7,",XTRA
Bone Stimulation,,"50,",XTRA
Bone Trauma 2,,"3,220,230,380,660,690,727.5,787,802,880,1550,2720,10000,",XTRA
Bone Trauma,Bone,"380,1550,802,10000,880,787,727,2720,",CAFL
Bone,,"418.3,",XTRA
Bones Stimulate Healing,,"7,25,50,",XTRA
Bordetella Parapertussism 1,,"46,484,526,660,690,697,727.5,765,906,9101,12775.3,12819.84,12868.28,16479.52,20615..63,20687.5,20765.63,",XTRA
Bordetella Parapertussis 2,,"776,787,802,832,880,1234,1550,7344,12775.3,12819.84,12868.28,16479.52,20615.63,20687.5,20765.63,",XTRA
Bordetella Pertussis 1,,"20615.63,",XTRA
Bordetella Pertussis 2,,"817.62,820.47,823.57,20615.63,20687.5,20765.63,",XTRA
Bordetella Pertussis 3,,"46,284,526,660,690,697,727.5,765,906,9101,12775.30,12819.84,12868.28,16479.52,20615.63,20687.5,20765.63,",XTRA
Bordetella Pertussis 4,,"776,787,802,832,880,1234,1550,7344,12775.3,12819.84,12868.28,16479.52,20615.63,20687.5,20765.63,",XTRA
Borna Disease Virus BDV,,"776,787,802,832,840,880,1550,1570,1998,2008,2052,2127.5,2489,2490,5000,",XTRA
Borna Disease,,"40,350,2500,35160,93500,458500,517500,689410,712000,993410,",KHZ
Boron 10b,,"228.75,246.59,20988.27,",XTRA
Boron 11b,,"682.97,736.25,15666.02,",XTRA
Borrelia Afzelli Lyme 6,,"12109.37,",XTRA
Borrelia Burgdorferi 1,,"941.92,18919.09,",XTRA
Borrelia Burgdorferi 2,,"11875,",XTRA
Borrelia Burgdorferi Lyme Disease,,"939.32,941.92,946.87,11842.19,11875,",PROV
Borrelia Burgdorferi Lyme,,"432,864,345,612,2016,38304,",CUST
Borrelia Garinii Lyme,,"11937.5,",XTRA
Borrelia Hatchlings and Eggs,,"203,214,414,589,640,667,840,1000,1072,1087,1105,8554,",XTRA
Borrelia Lyme 1,,"485,490,495,500,505,610,615,620,625,630,690,785,790,795,864,",XTRA
Borrelia Lyme 3,,"3422.86,13542.86,17187.52,21576.29,",XTRA
Borrelia Lyme 4,,"615,625,1520,2016,2050,",XTRA
Borrelia Lyme 5,,"920,",XTRA
Borrelia Lyme A,,"776,786,802,828,863,880,885,1433,1455,1519,1550,1600,1800,2016,2720,2899,4879,6675,",XTRA
Borrelia Lyme B,,"62,144,250,345,432,451,464,581,600,604,672,726,749,758,765,",XTRA
Borrelia Lyme JB,,"13542.86,",XTRA
Borrelia Lyme Secondary,,"254,525,597,644,699,885,",XTRA
Borrelia Lyme Tertiary,,"306,432,484,610,625,690,790,864,2016,",XTRA
Borrelia Spirochete A,,"444,",CUST
Borrelia SpirocheteB,,"20,70,324,644,736,544,444,333,367,243,331,133,332,73,445,43,776,24,566,",CUST
Borrelia Spp. Cysts,,"840.6,",CUST
Borrelia,,"254,644,",VEGA
Borreliosis 2,,"344,345,432,485,495,510,534,605,615,620,644,688,699,732,758,810,864,920,943,1520,",XTRA
Borreliosis 3,,"939.32,941.92,946.87,1500,2127,2416,2624,3422.86,9664,11842.19,11875,11937.5,12382,13542.86,17187.52,18368,18919.09,20393.88,21576.29,",XTRA
Borreliosis,,"254,345,525,605,644,673,797,884,1455,",BIO
Borreliosis,Joints,"338,344,345,432,533,534,605,673,732,758,797,800,884,1455,4200,6863,6870,",CAFL
Botrytis Cinereas,,"212,1132,1545,",XTRA
Botrytis,Lung,"1545,",CAFL
Botulinum 1,,"518,533,639,172,1372,691,683,",CAFL
Botulinum 2,,"172,253,435,518,533,639,660,668,683,690,691,727,775,802,831,1372,1550,1552,2688 ,10000,",XTRA
Botulism,,"20,320,16550,85000,232410,458500,519680,687620,712420,992000,",KHZ
Botulism,,"172,518,533,639,660,683,690,691,727.5,802,831,1372,1550,1552,10000,",XTRA
Bowen's Disease,,"10,120,17330,57500,250000,451170,515110,689410,712000,995380,",KHZ
Bowen's Disease,,"40,120,17330,57500,250000,451170,515110,689410,712000,995380,",XTRA
Brachial Neuralgia,Nerve,"0.5,",CAFL
Brachial Plexus Neuritis,,"150,570,15160,52500,119340,357300,424370,561930,642910,930120,",KHZ
Bradycardia,,"240,700,2750,17500,57500,92500,322060,567700,640000,980000,",KHZ
Brain 1,,"17578.13,",XTRA
Brain Abscess,,"10,50,7500,25750,87500,325110,375000,519340,682020,759830,",KHZ
Brain Beta Stimulate,,"7.83,19.5,22,",XTRA
Brain Cell Energise,,"5000,",XTRA
Brain Concussion,,"10,200,650,85750,90000,325000,375110,497610,689930,753070,",KHZ
Brain Diseases,,"40,200,650,85750,90000,375110,497610,689930,753070,983220,",XTRA
Brain Frontal Lobe,,"6.5,",XTRA
Brain Fungus 1,,"2608,",XTRA
Brain Fungus 2,,"469,633,855,",XTRA
Brain Ischemia,,"40,20,650,85750,90000,375110,496000,682000,750000,911200,",XTRA
Brain Normalize,,"17578.13,",XTRA
Brain Tumor 1,,"7.69,7.7,8.25,9.18,9.19,20,463,466,543,590,641,660,664,690,720,727.5,800,832,853,855,857,880,2008,2127.5,2127,2170,2180,2182,",XTRA
Brain Tumor 2,,"7.69,8.25,9.18,543,641,666,690,853,857,880,2127,2170,",XTRA
Brain Tumor Astrocytoma,,"857,",BIO
Brain,,"315.8,",XTRA
Branched-Chain Ketoaciduria,,"30,500,870,10470,37110,87500,135230,225680,397500,597500,",XTRA
Branchio-Oto-Renal Syndrome,,"150,490,620,800,5110,125000,426900,571000,838000,932000,",KHZ
Branhamella Catarrhalis 2,,"2013,",XTRA
Branhamella Catarrhalis,,"579,",XTRA
Branhamella Moraxella Catarrhalis,Respiratory,"2013,579,581,687,770,772,775,778,2013,",CAFL
Branhamella Neisseria Catarrhalis 1,,"978.86,981.59,983.32,12340.62,12375,12396.87,",XTRA
Branhamella Neisseria Catarrhalis 2,,"981.59,19715.68,",XTRA
Breakbone Fever,,"148,149,206,211,216,423,846,1194,1195,1196,1692,3383,3389,",XTRA
Breast Cancer,,"20,460,5120,27500,85000,95750,150000,434710,682450,753070,",XTRA
Breast Cyst,,"80,240,12710,35160,92500,355720,412330,563190,709830,978850,",KHZ
Breast Diseases,,"80,240,13930,35160,92500,355720,412330,563190,709830,978850,",KHZ
Breast Fibroid Cysts 2,,"666,690,727,776,787,802,880,1550,",XTRA
Breast Fibroid Cysts,Breast,"880,1550,802,787,776,727,690,666,267,1384,",CAFL
Breast Fibromatosis 1,,"267,666,690,727,776,787,802,880,1384,1550,",XTRA
Breast Fibromatosis 2,,"267,",XTRA
Breast Inflammation,,"654,698,",XTRA
Breast Neoplasms Male,,"20,850,5690,32000,85000,95750,150000,210000,724500,902300,",KHZ
Breast Neoplasms,,"20,800,5690,32500,85000,95750,150000,210500,759830,927100,",KHZ
Breast Sore Nipples,,"727,787,880,5000,",XTRA
Breast Tumors Benign,,"174,178,191,405,482,633,731,739.79,785,1132,1234,2959.4,3672,3702,3965,5311,6646,7344,7760,10357,10380,10406.25,",XTRA
Breast Tumors,,"727,787,880,2008,2127,5000,",XTRA
Breathe Easier,,"1234,3672,7344,",XTRA
Breathing Deep,,"1234,3702,3672,7344,",CAFL
Breathing Difficulty (Dyspnea),,"100,",XTRA
Breathing,,"10.3,",XTRA
Breathing,,"727,787,880,5000,",XTRA
Bright's Syndrome 1,,"727,787,880,1500,",XTRA
Bright's Syndrome,Kidney,"10,20,274,423,465,636,688,727,880,1550,3000,10000,",CAFL
Bromine 79br,,"533.29,574.9,12232.9,",XTRA
Bromine 81br,,"574.87,619.73,13186.52,",XTRA
Bronchial Asthma 1,,"0.5,20,72,95,125,146,444,522,727,787,880,1233,1234,1283,1500,1600,1800,2170,2720,3672,3702,7344,",XTRA
Bronchial Asthma 3,,"0.5,20,72,95,125,146,444,522,660,690,727.5,787,810,880,1233,1234,1283,1500,1600,1800,1865,2170,2720,",XTRA
Bronchial Asthma 4,,"47,120,727,787,880,1234,3672,7346,10000,",XTRA
Bronchial Asthma 5,,"128,172,263,322,411,434,487,515,521,633,665,712,756,782,822,871,886,890,3124,3125,",XTRA
Bronchial Asthma Lung,,"20,72,444,522,727,787,810,880,1233,1500,1600,1800,2170,2720,",CAFL
Bronchial Diseases,,"10,370,830,2500,3000,75850,95160,175030,269710,350000,",KHZ
Bronchial Pneumonia 1,,"452,550,578,727,776,787,802,880,1474,1550,",XTRA
Bronchial Pneumonia 2,,"727,776,787,802,880,1550,",XTRA
Bronchial Pneumonia 3,,"20,412,450,452,550,578,600,625,650,660,683,688,690,709.2,727.5,766,776,787,802,880,975,1238,1474,1550,1862,2688,2838,",XTRA
Bronchial Pneumonia,Lung,"452,550,578,727,776,787,802,880,1474,",CAFL
Bronchiectasis,,"342,",BIO
Bronchiectasis,Lung,"342,510,778,",CAFL
Bronchiectasis,,"30,400,830,71500,95750,175150,275150,357300,749000,987230,",KHZ
Bronchiectasis,,"342,",VEGA
Bronchiectasis,,"342,344,510,778,943,",XTRA
Bronchiolitis,,"50,400,830,2500,3000,73300,95030,175000,275750,358570,",XTRA
Bronchitis 1,,"9.34,9.39,727,880,",XTRA
Bronchitis 2,,"9.34,9.39,9.4,20,72,333,344,452,464,510,514,523,660,683,690,727.5,743,768,786,880,943,1234,3672,",XTRA
Bronchitis Secondary,,"688,766,776,",XTRA
Bronchitis,Lung,"7344,3672,1234,880,743,727,683,464,452,333,72,20,9.39,9.35,",CAFL
Bronchitis,,"40,370,830,2500,70000,95030,175000,269710,355720,755000,",XTRA
Broncho Pneumonia Borinum,Lung,"452,550,578,727,776,787,802,880,1474,",CAFL
Broncho Pneumonia Borinum,,"452,1474,",VEGA
Broncho Pulmonary Dysplasia,,"40,230,950,7500,10890,55150,376290,534250,655200,904100,",KHZ
Brown Recluse Spider,,"724,",CAFL
Brown Sequard Syndrome,,"500,680,87500,95030,234510,452590,518920,684810,712230,997870,",KHZ
Brucella Abort Bang,,"1423,",XTRA
Brucella Melitensis,,"748,",VEGA
Brucella Melitensis,,"748,643,695,",CAFL
